transaction_id,transaction_time,card_id,merchant_id,amount,is_fraud
T6857,2025-01-20 09:59:00,C01059,M0064,31.09,0
T1734,2025-01-20 10:01:00,C01406,M0337,20.85,0
T3972,2025-01-20 10:02:00,C01923,M0450,115.75,0
T3467,2025-01-20 10:30:00,C01074,M0418,2.48,1
T3715,2025-01-20 10:41:00,C01743,M0404,28.26,0
T599,2025-01-20 10:56:00,C01903,M0358,47.17,0
T4724,2025-01-20 10:58:00,C00041,M0429,17.8,0
T6077,2025-01-20 11:02:00,C01365,M0360,6.85,0
T864,2025-01-20 11:04:00,C01906,M0453,134.05,0
T7614,2025-01-20 11:16:00,C00315,M0456,63.03,0
T7389,2025-01-20 11:16:00,C00989,M0081,46.35,0
T2419,2025-01-20 11:24:00,C00006,M0271,3.76,0
T4879,2025-01-20 11:34:00,C00013,M0413,34.07,0
T6318,2025-01-20 11:40:00,C01547,M0428,44.3,0
T3307,2025-01-20 11:44:00,C01343,M0002,0.93,0
T9261,2025-01-20 11:47:00,C00388,M0453,20.49,0
T8473,2025-01-20 11:54:00,C01085,M0004,76.04,0
T2342,2025-01-20 12:02:00,C00269,M0346,83.07,0
T5830,2025-01-20 12:11:00,C01246,M0202,7.82,0
T6217,2025-01-20 12:52:00,C00793,M0061,61.72,0
T2353,2025-01-20 12:58:00,C01042,M0441,7.73,0
T5220,2025-01-20 13:01:00,C01320,M0494,31.6,0
T2245,2025-01-20 13:01:00,C01211,M0226,39.37,0
T1290,2025-01-20 13:05:00,C01649,M0120,36.4,0
T3620,2025-01-20 13:11:00,C01007,M0135,11.99,0
T5325,2025-01-20 13:24:00,C01309,M0111,43.68,1
T3561,2025-01-20 13:32:00,C01539,M0260,9.39,0
T2220,2025-01-20 13:39:00,C01568,M0411,38.14,0
T9314,2025-01-20 13:42:00,C01234,M0211,77.72,0
T5270,2025-01-20 14:02:00,C00666,M0156,16.31,0
T8516,2025-01-20 14:05:00,C01348,M0369,24.4,0
T3399,2025-01-20 14:20:00,C00919,M0234,15.06,0
T8876,2025-01-20 14:25:00,C01837,M0150,3.97,0
T2653,2025-01-20 14:28:00,C00039,M0135,22.07,0
T6261,2025-01-20 14:29:00,C01555,M0052,44.74,0
T4046,2025-01-20 14:30:00,C01797,M0482,13.03,0
T389,2025-01-20 14:51:00,C00280,M0411,60.29,0
T8056,2025-01-20 14:51:00,C00861,M0092,105.08,0
T9134,2025-01-20 15:01:00,C00064,M0256,23.09,0
T2359,2025-01-20 15:10:00,C00418,M0220,44.22,0
T565,2025-01-20 15:35:00,C01319,M0250,29.21,0
T4520,2025-01-20 15:42:00,C00062,M0452,23.73,0
T6231,2025-01-20 15:47:00,C00191,M0339,11.42,0
T3285,2025-01-20 15:48:00,C01618,M0442,131.04,0
T9119,2025-01-20 15:54:00,C01896,M0080,107.63,0
T3697,2025-01-20 16:08:00,C01324,M0348,23.35,0
T6905,2025-01-20 16:13:00,C01359,M0216,5.52,0
T8955,2025-01-20 16:21:00,C01265,M0264,13.45,0
T9445,2025-01-20 16:23:00,C00011,M0168,9.48,0
T6109,2025-01-20 16:30:00,C01240,M0282,68.13,0
T9004,2025-01-20 16:43:00,C01090,M0044,74.36,0
T2919,2025-01-20 16:45:00,C01498,M0471,94.08,0
T8363,2025-01-20 16:45:00,C01994,M0002,17.3,0
T5647,2025-01-20 16:49:00,C01134,M0160,32.04,0
T4735,2025-01-20 16:58:00,C01508,M0264,26.86,0
T5882,2025-01-20 16:59:00,C00292,M0057,37.09,0
T1754,2025-01-20 17:00:00,C01376,M0342,13.03,0
T2305,2025-01-20 17:00:00,C00558,M0245,91.1,0
T3324,2025-01-20 17:18:00,C01271,M0460,5.55,0
T8048,2025-01-20 17:20:00,C01894,M0135,22.88,0
T1869,2025-01-20 17:24:00,C01588,M0095,2.94,0
T6575,2025-01-20 17:32:00,C01571,M0000,21.74,0
T9557,2025-01-20 17:59:00,C01798,M0454,53.49,0
T4459,2025-01-20 18:13:00,C00909,M0421,29.17,0
T3419,2025-01-20 18:14:00,C01141,M0473,16.08,0
T8274,2025-01-20 18:29:00,C01302,M0235,36.29,0
T7413,2025-01-20 18:37:00,C01929,M0047,13.5,0
T7197,2025-01-20 18:41:00,C00519,M0292,11.68,0
T3771,2025-01-20 18:42:00,C00164,M0189,66.57,0
T8327,2025-01-20 19:11:00,C01420,M0305,4.76,0
T8412,2025-01-20 19:27:00,C01987,M0079,10.86,0
T1204,2025-01-20 19:29:00,C01948,M0127,17.73,0
T1652,2025-01-20 19:41:00,C00483,M0207,22.96,0
T8913,2025-01-20 19:49:00,C00300,M0263,6.68,0
T7204,2025-01-20 19:52:00,C00846,M0132,24.03,0
T5757,2025-01-20 19:57:00,C00026,M0022,17.65,0
T7889,2025-01-20 20:01:00,C01725,M0024,41.3,0
T1609,2025-01-20 20:42:00,C01580,M0063,62.59,0
T2324,2025-01-20 20:42:00,C01070,M0414,9.74,0
T6335,2025-01-20 20:50:00,C00714,M0361,20.47,0
T8410,2025-01-20 20:55:00,C01283,M0351,1.14,0
T5574,2025-01-20 21:01:00,C00516,M0384,24.71,0
T1905,2025-01-20 21:05:00,C01550,M0397,31.07,0
T5686,2025-01-20 21:13:00,C00185,M0137,8.87,0
T7512,2025-01-20 21:27:00,C01824,M0489,12.33,0
T3125,2025-01-20 21:49:00,C01753,M0397,238.45,0
T2322,2025-01-20 21:51:00,C00904,M0005,41.73,0
T7035,2025-01-20 22:10:00,C00266,M0453,44.06,0
T22,2025-01-20 22:13:00,C01461,M0002,10.41,0
T811,2025-01-20 22:19:00,C00854,M0076,9.61,0
T7178,2025-01-20 22:36:00,C01738,M0129,4.6,0
T7700,2025-01-20 22:38:00,C01699,M0464,40.65,0
T2527,2025-01-20 22:51:00,C00686,M0082,9.06,0
T779,2025-01-20 22:52:00,C00994,M0443,16.07,0
T6871,2025-01-20 23:02:00,C01276,M0089,8.54,0
T9307,2025-01-20 23:03:00,C01042,M0457,49.78,0
T886,2025-01-20 23:06:00,C00081,M0303,1.74,0
T8557,2025-01-20 23:14:00,C00388,M0339,18.48,0
T5911,2025-01-20 23:16:00,C01571,M0033,57.48,0
T1259,2025-01-20 23:29:00,C00738,M0097,108.84,0
T2863,2025-01-20 23:55:00,C01729,M0318,31.26,0
T9275,2025-01-20 23:57:00,C00277,M0296,31.03,0
T2991,2025-01-21 00:03:00,C01349,M0184,21.54,0
T7776,2025-01-21 00:04:00,C00036,M0203,12.57,0
T5128,2025-01-21 00:07:00,C01458,M0407,71.11,0
T4873,2025-01-21 00:10:00,C00146,M0446,44.38,0
T4969,2025-01-21 00:20:00,C00927,M0015,18.74,0
T1457,2025-01-21 00:31:00,C01460,M0034,75.73,0
T5453,2025-01-21 00:35:00,C00461,M0449,39.28,0
T7986,2025-01-21 00:40:00,C00762,M0439,6.36,0
T2544,2025-01-21 00:54:00,C01644,M0191,3.61,0
T1123,2025-01-21 01:05:00,C01865,M0285,13.82,0
T9129,2025-01-21 01:16:00,C01906,M0292,12.92,0
T3894,2025-01-21 01:24:00,C00409,M0439,48.4,0
T6656,2025-01-21 01:25:00,C01021,M0338,22.33,0
T6260,2025-01-21 01:39:00,C00271,M0124,39.43,1
T4504,2025-01-21 01:41:00,C00464,M0492,17.46,0
T8318,2025-01-21 01:46:00,C01702,M0232,23.83,0
T4306,2025-01-21 01:56:00,C00635,M0395,86.72,0
T5697,2025-01-21 02:06:00,C00368,M0433,15.82,0
T4193,2025-01-21 02:07:00,C01549,M0272,66.86,0
T7533,2025-01-21 02:10:00,C00726,M0351,9.9,0
T5605,2025-01-21 02:11:00,C01885,M0388,11.91,0
T3012,2025-01-21 02:13:00,C01671,M0265,18.9,0
T8104,2025-01-21 02:22:00,C01993,M0046,17.31,0
T7208,2025-01-21 02:28:00,C01178,M0209,10.37,0
T2123,2025-01-21 03:02:00,C01110,M0290,22.29,0
T5417,2025-01-21 03:12:00,C00065,M0182,4.55,0
T5650,2025-01-21 03:21:00,C00863,M0088,39.31,0
T2837,2025-01-21 03:29:00,C01201,M0207,54.49,0
T1668,2025-01-21 03:29:00,C00935,M0385,15.94,0
T3016,2025-01-21 03:53:00,C01793,M0492,81.55,1
T9227,2025-01-21 04:07:00,C01355,M0159,8.07,0
T2659,2025-01-21 04:15:00,C00545,M0134,17.6,0
T8106,2025-01-21 04:19:00,C01809,M0129,12.29,0
T4166,2025-01-21 04:21:00,C00045,M0345,11.18,0
T4486,2025-01-21 04:23:00,C00859,M0027,17.68,0
T6666,2025-01-21 04:23:00,C01283,M0299,18.0,0
T4079,2025-01-21 04:44:00,C01096,M0104,11.23,0
T6176,2025-01-21 04:46:00,C00856,M0102,9.72,0
T8098,2025-01-21 04:46:00,C01817,M0040,74.96,0
T6823,2025-01-21 04:47:00,C00052,M0498,39.31,0
T8323,2025-01-21 04:52:00,C00196,M0249,8.14,0
T5401,2025-01-21 04:52:00,C00313,M0222,6.59,0
T7241,2025-01-21 05:13:00,C01317,M0349,41.46,0
T2725,2025-01-21 05:18:00,C00320,M0067,68.64,0
T427,2025-01-21 05:24:00,C01448,M0136,12.56,0
T5118,2025-01-21 05:34:00,C01578,M0362,46.68,0
T2761,2025-01-21 05:39:00,C00690,M0260,9.66,0
T6677,2025-01-21 05:40:00,C01288,M0365,119.44,0
T2961,2025-01-21 06:05:00,C00821,M0396,36.89,1
T1935,2025-01-21 06:05:00,C00989,M0022,45.79,0
T7991,2025-01-21 06:27:00,C00379,M0106,7.61,0
T682,2025-01-21 06:29:00,C01644,M0391,21.84,0
T1475,2025-01-21 06:32:00,C00510,M0043,29.32,0
T5091,2025-01-21 07:07:00,C01062,M0474,11.83,0
T1583,2025-01-21 07:21:00,C00178,M0417,12.93,0
T1550,2025-01-21 07:37:00,C01720,M0466,68.85,0
T6081,2025-01-21 07:45:00,C00341,M0490,63.9,0
T8159,2025-01-21 08:03:00,C00812,M0057,24.16,0
T958,2025-01-21 08:07:00,C01660,M0309,20.2,0
T250,2025-01-21 08:19:00,C01837,M0495,216.8,0
T8776,2025-01-21 08:19:00,C00209,M0398,4.44,0
T7491,2025-01-21 08:19:00,C00835,M0058,5.53,0
T2665,2025-01-21 08:20:00,C00482,M0276,7.96,0
T2297,2025-01-21 08:20:00,C01443,M0127,20.14,0
T2135,2025-01-21 08:21:00,C01602,M0496,24.0,0
T2593,2025-01-21 08:29:00,C00077,M0161,4.34,0
T8864,2025-01-21 08:29:00,C01949,M0255,15.65,0
T9679,2025-01-21 08:38:00,C00360,M0349,3.63,1
T5937,2025-01-21 08:40:00,C01370,M0281,45.3,0
T3527,2025-01-21 08:40:00,C00114,M0183,16.01,0
T5385,2025-01-21 08:47:00,C00285,M0154,12.06,0
T2126,2025-01-21 08:48:00,C00045,M0233,14.25,0
T8148,2025-01-21 08:52:00,C00532,M0357,16.43,0
T3599,2025-01-21 08:56:00,C00769,M0383,4.71,0
T4277,2025-01-21 09:05:00,C01576,M0334,2.61,0
T2078,2025-01-21 09:31:00,C01464,M0187,51.32,0
T1244,2025-01-21 09:33:00,C00750,M0487,5.59,0
T408,2025-01-21 09:35:00,C01056,M0462,37.15,0
T8810,2025-01-21 09:37:00,C00257,M0464,24.6,0
T9480,2025-01-21 09:41:00,C01017,M0096,13.45,0
T1236,2025-01-21 10:02:00,C01035,M0305,36.22,0
T6192,2025-01-21 10:24:00,C01887,M0457,20.17,0
T5084,2025-01-21 10:25:00,C01401,M0284,53.32,0
T1794,2025-01-21 10:26:00,C00672,M0468,14.31,0
T1373,2025-01-21 10:30:00,C01766,M0049,4.55,0
T5045,2025-01-21 10:32:00,C00885,M0049,26.74,0
T4795,2025-01-21 10:37:00,C00218,M0069,16.72,0
T6885,2025-01-21 11:15:00,C01091,M0234,102.3,0
T9493,2025-01-21 11:20:00,C01775,M0116,20.43,0
T7666,2025-01-21 11:23:00,C00896,M0354,13.25,0
T1004,2025-01-21 11:26:00,C00073,M0013,18.44,0
T4196,2025-01-21 11:33:00,C00329,M0262,21.67,0
T7892,2025-01-21 11:44:00,C00866,M0149,13.86,0
T6301,2025-01-21 11:51:00,C01339,M0386,33.93,1
T2881,2025-01-21 11:56:00,C00753,M0292,24.14,0
T4970,2025-01-21 12:03:00,C00276,M0068,15.75,0
T7651,2025-01-21 12:25:00,C01556,M0016,14.48,0
T9374,2025-01-21 12:25:00,C01392,M0002,22.4,1
T6752,2025-01-21 12:33:00,C01598,M0391,9.8,0
T8485,2025-01-21 12:45:00,C00253,M0076,37.99,0
T8028,2025-01-21 13:12:00,C01816,M0401,120.22,0
T345,2025-01-21 13:12:00,C00526,M0026,23.81,0
T1382,2025-01-21 13:49:00,C01833,M0027,99.98,0
T5032,2025-01-21 13:51:00,C01553,M0425,14.49,0
T7164,2025-01-21 14:21:00,C00987,M0105,12.0,1
T9843,2025-01-21 14:29:00,C01543,M0473,37.12,0
T6229,2025-01-21 14:30:00,C01896,M0300,31.56,0
T7918,2025-01-21 14:40:00,C01888,M0490,34.53,0
T7428,2025-01-21 14:45:00,C01067,M0471,23.5,0
T3295,2025-01-21 14:49:00,C00258,M0132,3.67,0
T630,2025-01-21 15:03:00,C00599,M0493,95.61,0
T6642,2025-01-21 15:09:00,C00976,M0052,26.67,0
T5868,2025-01-21 15:09:00,C01259,M0303,7.36,0
T1324,2025-01-21 15:11:00,C00519,M0360,38.09,0
T2454,2025-01-21 15:25:00,C00959,M0368,9.14,0
T2015,2025-01-21 15:34:00,C00640,M0301,8.4,0
T2442,2025-01-21 15:39:00,C01332,M0268,16.88,0
T1419,2025-01-21 15:57:00,C00242,M0203,20.93,0
T1663,2025-01-21 15:59:00,C01973,M0086,6.98,0
T4635,2025-01-21 16:08:00,C00693,M0457,24.79,0
T7121,2025-01-21 16:17:00,C01401,M0405,4.59,0
T5747,2025-01-21 16:33:00,C00008,M0292,16.28,0
T2241,2025-01-21 16:34:00,C01779,M0120,8.26,0
T3496,2025-01-21 16:36:00,C00763,M0296,12.75,0
T2458,2025-01-21 16:46:00,C01639,M0306,21.94,0
T6551,2025-01-21 16:53:00,C00534,M0254,23.4,0
T7929,2025-01-21 17:05:00,C00709,M0136,3.71,0
T5790,2025-01-21 17:11:00,C00886,M0388,12.56,0
T237,2025-01-21 17:35:00,C00686,M0291,26.94,0
T1870,2025-01-21 17:36:00,C00595,M0164,25.96,0
T5965,2025-01-21 17:43:00,C00511,M0269,8.98,0
T4583,2025-01-21 17:57:00,C01695,M0310,74.19,0
T9299,2025-01-21 18:22:00,C01138,M0384,10.38,0
T4776,2025-01-21 18:52:00,C01133,M0481,13.33,0
T4121,2025-01-21 19:03:00,C00909,M0145,42.79,0
T2354,2025-01-21 19:16:00,C00814,M0191,7.42,0
T3790,2025-01-21 19:21:00,C01744,M0038,5.43,0
T4869,2025-01-21 19:23:00,C00577,M0124,6.26,0
T6478,2025-01-21 19:28:00,C00445,M0372,33.21,0
T1196,2025-01-21 19:35:00,C01981,M0449,14.97,0
T5405,2025-01-21 19:38:00,C00568,M0283,12.13,0
T2195,2025-01-21 19:44:00,C00480,M0185,37.06,0
T8821,2025-01-21 19:50:00,C01800,M0131,44.51,0
T6980,2025-01-21 19:52:00,C00021,M0159,9.25,0
T5479,2025-01-21 20:05:00,C01680,M0254,21.61,0
T4317,2025-01-21 20:09:00,C01132,M0033,20.42,0
T5221,2025-01-21 20:09:00,C00895,M0325,69.88,0
T1667,2025-01-21 20:15:00,C01432,M0450,13.43,0
T6011,2025-01-21 20:24:00,C00836,M0132,54.58,0
T1769,2025-01-21 20:27:00,C00171,M0128,20.53,0
T8391,2025-01-21 20:28:00,C01968,M0155,7.32,0
T4295,2025-01-21 20:49:00,C00824,M0338,12.48,0
T5817,2025-01-21 21:03:00,C01853,M0233,8.26,0
T4330,2025-01-21 21:15:00,C01016,M0070,22.59,0
T6720,2025-01-21 21:17:00,C01801,M0492,13.43,0
T154,2025-01-21 21:20:00,C00541,M0165,491.96,0
T1679,2025-01-21 21:27:00,C01774,M0310,42.64,0
T2816,2025-01-21 21:30:00,C00649,M0345,26.36,0
T3789,2025-01-21 21:39:00,C01918,M0268,40.3,0
T896,2025-01-21 21:45:00,C00761,M0293,7.28,0
T3887,2025-01-21 21:46:00,C00660,M0198,4.49,0
T4067,2025-01-21 21:49:00,C00279,M0001,2.61,0
T2333,2025-01-21 21:51:00,C01526,M0264,11.4,0
T7189,2025-01-21 21:51:00,C00216,M0083,16.22,0
T3594,2025-01-21 21:56:00,C01564,M0204,71.53,0
T5611,2025-01-21 22:13:00,C00429,M0440,15.19,0
T4719,2025-01-21 22:14:00,C01126,M0373,1.2,0
T5083,2025-01-21 22:23:00,C01990,M0291,13.6,0
T9514,2025-01-21 22:57:00,C01243,M0303,8.39,0
T6779,2025-01-21 23:45:00,C00673,M0460,16.23,0
T5957,2025-01-21 23:52:00,C00263,M0061,33.98,0
T6701,2025-01-22 00:11:00,C00842,M0408,7.83,0
T2565,2025-01-22 00:14:00,C00417,M0126,9.8,0
T8702,2025-01-22 00:15:00,C01730,M0244,12.47,0
T4563,2025-01-22 00:17:00,C00991,M0068,40.99,1
T5020,2025-01-22 00:26:00,C00860,M0062,19.46,0
T7005,2025-01-22 00:30:00,C00782,M0229,13.84,0
T7304,2025-01-22 00:46:00,C01058,M0427,26.93,0
T8111,2025-01-22 00:57:00,C01818,M0068,9.36,0
T229,2025-01-22 01:06:00,C01613,M0113,47.32,0
T7694,2025-01-22 01:37:00,C01779,M0355,23.41,0
T5914,2025-01-22 01:41:00,C01513,M0457,36.83,1
T8343,2025-01-22 01:48:00,C01890,M0387,5.89,0
T611,2025-01-22 01:54:00,C00869,M0111,19.84,0
T587,2025-01-22 01:55:00,C00542,M0435,20.66,0
T7004,2025-01-22 02:13:00,C00854,M0318,41.13,0
T3119,2025-01-22 02:13:00,C00490,M0437,21.67,0
T3317,2025-01-22 02:26:00,C01462,M0403,5.97,0
T3214,2025-01-22 02:43:00,C00195,M0367,25.07,0
T8860,2025-01-22 02:48:00,C01589,M0484,12.55,0
T3597,2025-01-22 03:11:00,C00268,M0136,14.56,0
T2563,2025-01-22 03:27:00,C00195,M0096,46.93,0
T1449,2025-01-22 03:28:00,C01303,M0090,8.67,0
T7397,2025-01-22 03:41:00,C00386,M0432,21.63,0
T6177,2025-01-22 04:00:00,C01464,M0104,37.28,0
T7440,2025-01-22 04:12:00,C00215,M0249,9.91,0
T945,2025-01-22 04:43:00,C01798,M0043,22.72,0
T104,2025-01-22 04:55:00,C01946,M0453,48.26,0
T7620,2025-01-22 05:04:00,C00976,M0106,8.07,0
T1501,2025-01-22 05:21:00,C00838,M0333,64.71,0
T7613,2025-01-22 05:22:00,C00846,M0026,57.75,0
T5436,2025-01-22 05:24:00,C00421,M0306,25.87,0
T2711,2025-01-22 05:33:00,C00124,M0029,11.06,0
T5595,2025-01-22 05:33:00,C01724,M0395,30.54,0
T5982,2025-01-22 06:07:00,C00243,M0066,27.9,0
T9380,2025-01-22 06:15:00,C00883,M0022,17.42,0
T2307,2025-01-22 06:20:00,C01556,M0362,18.15,0
T9236,2025-01-22 06:28:00,C00378,M0114,19.33,0
T2697,2025-01-22 06:51:00,C00689,M0462,17.35,0
T3251,2025-01-22 06:54:00,C01775,M0338,19.17,0
T1914,2025-01-22 06:59:00,C00051,M0085,38.69,0
T4838,2025-01-22 07:16:00,C00644,M0323,19.93,0
T1145,2025-01-22 07:18:00,C01426,M0120,39.93,0
T2153,2025-01-22 07:22:00,C00943,M0014,48.97,0
T2639,2025-01-22 07:22:00,C01851,M0378,56.07,0
T9465,2025-01-22 07:37:00,C01884,M0059,21.7,0
T4327,2025-01-22 07:38:00,C00799,M0339,3.41,0
T8277,2025-01-22 07:39:00,C00254,M0002,33.06,0
T6531,2025-01-22 07:39:00,C00521,M0294,36.1,0
T1638,2025-01-22 07:47:00,C00874,M0294,12.02,0
T9005,2025-01-22 08:00:00,C00786,M0093,9.35,0
T7451,2025-01-22 08:13:00,C01844,M0172,2.95,0
T6013,2025-01-22 08:14:00,C01953,M0127,81.84,0
T289,2025-01-22 08:26:00,C01479,M0072,31.67,0
T3427,2025-01-22 08:30:00,C01445,M0176,68.35,0
T7403,2025-01-22 08:46:00,C01485,M0217,17.68,0
T5588,2025-01-22 08:51:00,C01943,M0480,14.38,0
T8213,2025-01-22 09:02:00,C00725,M0016,11.45,0
T9708,2025-01-22 09:02:00,C00349,M0337,35.61,0
T9182,2025-01-22 09:03:00,C01696,M0176,56.21,0
T5510,2025-01-22 09:11:00,C00168,M0238,66.35,0
T2996,2025-01-22 09:15:00,C00246,M0424,42.62,0
T8484,2025-01-22 09:35:00,C00801,M0426,11.39,0
T4241,2025-01-22 09:36:00,C01726,M0235,8.8,1
T6654,2025-01-22 09:45:00,C01443,M0219,22.22,0
T2412,2025-01-22 10:01:00,C00288,M0107,54.98,0
T8854,2025-01-22 10:29:00,C01010,M0358,105.43,0
T3710,2025-01-22 10:33:00,C00955,M0206,23.48,0
T3904,2025-01-22 10:41:00,C01078,M0446,11.79,0
T3839,2025-01-22 11:08:00,C00578,M0320,24.8,0
T4572,2025-01-22 11:08:00,C01272,M0122,8.53,0
T2312,2025-01-22 11:11:00,C01907,M0010,52.04,0
T6384,2025-01-22 11:30:00,C01953,M0193,3.41,0
T2814,2025-01-22 11:30:00,C01506,M0327,10.7,0
T2713,2025-01-22 11:33:00,C00980,M0064,24.76,0
T6694,2025-01-22 11:35:00,C01627,M0444,3.5,0
T8356,2025-01-22 11:36:00,C01715,M0021,10.83,0
T4059,2025-01-22 11:49:00,C01376,M0457,24.59,0
T5837,2025-01-22 11:51:00,C01209,M0151,24.41,0
T4272,2025-01-22 11:54:00,C01082,M0259,20.02,0
T7654,2025-01-22 12:14:00,C01161,M0347,10.66,0
T449,2025-01-22 12:17:00,C00216,M0449,15.95,0
T5682,2025-01-22 12:19:00,C01629,M0001,3.67,0
T4107,2025-01-22 12:21:00,C01153,M0134,13.99,0
T8991,2025-01-22 12:24:00,C00566,M0208,5.12,0
T7778,2025-01-22 12:28:00,C00638,M0234,3.72,0
T2085,2025-01-22 12:47:00,C00571,M0160,37.59,0
T8083,2025-01-22 12:47:00,C00161,M0391,10.6,0
T2005,2025-01-22 12:50:00,C00104,M0057,11.72,0
T365,2025-01-22 13:04:00,C00829,M0327,20.56,0
T4851,2025-01-22 13:07:00,C01936,M0238,12.88,0
T2199,2025-01-22 13:35:00,C00972,M0178,82.92,0
T9464,2025-01-22 13:55:00,C01080,M0207,80.48,0
T4647,2025-01-22 14:05:00,C00851,M0335,75.9,0
T6922,2025-01-22 14:19:00,C01508,M0003,55.02,0
T6209,2025-01-22 14:25:00,C00201,M0223,63.35,0
T8894,2025-01-22 14:33:00,C01716,M0210,33.47,0
T3626,2025-01-22 14:51:00,C00443,M0289,26.82,0
T7161,2025-01-22 15:29:00,C01563,M0467,19.06,0
T4214,2025-01-22 15:34:00,C00002,M0319,37.5,0
T2269,2025-01-22 15:34:00,C00534,M0212,28.28,0
T6099,2025-01-22 15:46:00,C00614,M0323,6.01,0
T7133,2025-01-22 16:13:00,C00613,M0319,5.46,0
T8069,2025-01-22 16:25:00,C01932,M0461,1.33,0
T2995,2025-01-22 16:59:00,C00827,M0112,21.66,0
T3701,2025-01-22 17:19:00,C01260,M0131,72.83,0
T9897,2025-01-22 17:25:00,C01577,M0012,327.45,0
T3733,2025-01-22 17:52:00,C01366,M0047,8.96,0
T6601,2025-01-22 17:55:00,C01247,M0286,15.24,0
T1951,2025-01-22 18:04:00,C01561,M0237,102.16,0
T7066,2025-01-22 18:11:00,C00903,M0406,24.41,0
T3038,2025-01-22 18:17:00,C00132,M0249,16.1,0
T1964,2025-01-22 18:28:00,C00801,M0142,39.92,0
T4940,2025-01-22 18:29:00,C01725,M0023,4.94,0
T7678,2025-01-22 18:42:00,C01197,M0408,44.6,0
T2092,2025-01-22 18:47:00,C01721,M0247,42.51,0
T6467,2025-01-22 18:56:00,C01999,M0227,79.87,0
T4733,2025-01-22 18:59:00,C00817,M0457,3.3,0
T9045,2025-01-22 19:05:00,C00854,M0310,22.9,0
T6843,2025-01-22 19:10:00,C00338,M0392,19.06,0
T2041,2025-01-22 19:21:00,C00545,M0157,17.2,0
T6747,2025-01-22 19:26:00,C00096,M0404,88.58,0
T7628,2025-01-22 19:36:00,C00803,M0271,32.34,0
T5036,2025-01-22 19:37:00,C00805,M0078,91.12,0
T1181,2025-01-22 19:39:00,C00631,M0009,10.04,0
T5265,2025-01-22 19:42:00,C00850,M0484,8.32,0
T3680,2025-01-22 19:53:00,C00730,M0273,9.75,0
T4457,2025-01-22 20:15:00,C01445,M0484,8.62,0
T4745,2025-01-22 20:40:00,C01037,M0255,46.96,0
T1150,2025-01-22 20:40:00,C00832,M0077,25.95,0
T8748,2025-01-22 20:58:00,C00701,M0326,9.6,0
T4985,2025-01-22 21:08:00,C01217,M0120,7.33,0
T9699,2025-01-22 21:33:00,C00684,M0189,61.78,0
T6240,2025-01-22 21:51:00,C01400,M0156,10.54,0
T35,2025-01-22 21:51:00,C01568,M0414,22.37,0
T2198,2025-01-22 21:52:00,C01188,M0137,17.34,0
T3831,2025-01-22 21:55:00,C01312,M0467,34.05,0
T7069,2025-01-22 21:56:00,C01221,M0230,5.62,0
T9757,2025-01-22 22:08:00,C01445,M0252,9.03,0
T1544,2025-01-22 22:15:00,C01458,M0254,8.65,0
T1785,2025-01-22 22:25:00,C00476,M0290,23.81,0
T1581,2025-01-22 22:38:00,C01304,M0412,4.28,0
T6289,2025-01-22 22:41:00,C00575,M0475,4.22,0
T235,2025-01-22 22:56:00,C01510,M0292,9.35,0
T6696,2025-01-22 23:04:00,C00489,M0499,4.58,0
T6762,2025-01-22 23:05:00,C01243,M0213,4.47,0
T7595,2025-01-22 23:09:00,C01179,M0454,35.82,0
T8824,2025-01-22 23:09:00,C00233,M0256,59.01,0
T1223,2025-01-22 23:33:00,C00318,M0296,23.82,0
T2933,2025-01-22 23:35:00,C01278,M0125,28.23,0
T2476,2025-01-22 23:36:00,C01705,M0278,8.03,0
T5918,2025-01-22 23:38:00,C00704,M0093,26.49,0
T7858,2025-01-22 23:43:00,C01833,M0047,34.85,0
T7653,2025-01-22 23:53:00,C00682,M0332,52.11,0
T3130,2025-01-23 00:25:00,C01932,M0064,21.35,0
T4198,2025-01-23 00:27:00,C00772,M0132,2.28,0
T4466,2025-01-23 00:29:00,C00868,M0181,35.15,0
T5194,2025-01-23 00:41:00,C01836,M0427,14.12,0
T5648,2025-01-23 00:48:00,C00743,M0228,72.33,0
T2179,2025-01-23 01:10:00,C01113,M0367,212.93,1
T3211,2025-01-23 01:38:00,C01725,M0217,12.69,0
T4207,2025-01-23 01:41:00,C01561,M0250,14.67,0
T4019,2025-01-23 02:02:00,C00063,M0080,4.91,0
T7382,2025-01-23 02:19:00,C01750,M0382,15.99,0
T1161,2025-01-23 02:21:00,C01669,M0417,65.79,0
T2212,2025-01-23 02:22:00,C01273,M0063,6.67,0
T7756,2025-01-23 02:26:00,C01944,M0062,52.26,0
T5354,2025-01-23 02:31:00,C01131,M0360,32.08,0
T3917,2025-01-23 02:45:00,C00738,M0249,21.15,0
T2791,2025-01-23 02:52:00,C00504,M0290,10.34,0
T1784,2025-01-23 03:00:00,C00756,M0449,7.88,0
T6225,2025-01-23 03:15:00,C01453,M0435,48.91,0
T3568,2025-01-23 03:21:00,C01626,M0266,4.5,0
T1915,2025-01-23 03:30:00,C00318,M0045,24.29,0
T1749,2025-01-23 03:30:00,C00231,M0322,28.05,0
T3461,2025-01-23 03:37:00,C00991,M0362,9.75,0
T5430,2025-01-23 03:39:00,C00836,M0043,56.65,0
T2075,2025-01-23 03:50:00,C00131,M0094,2.87,0
T2047,2025-01-23 03:50:00,C00230,M0316,18.4,0
